serie,season,number,episode,year,genre,runtime,votes,rating
The Big Bang Theory,6,4,The Re-Entry Minimization,2012,"Comedy,Romance",21,4195,8.2
The Big Bang Theory,6,5,The Holographic Excitation,2012,"Comedy,Romance",21,3887,8.0
The Big Bang Theory,6,6,The Extract Obliteration,2012,"Comedy,Romance",21,3740,7.8
The Big Bang Theory,6,7,The Habitation Configuration,2012,"Comedy,Romance",21,3713,7.6
The Big Bang Theory,6,8,The 43 Peculiarity,2012,"Comedy,Romance",21,4305,8.4
The Big Bang Theory,6,9,The Parking Spot Escalation,2012,"Comedy,Romance",20,4184,8.2
The Big Bang Theory,6,10,The Fish Guts Displacement,2012,"Comedy,Romance",22,3960,8.0
The Big Bang Theory,6,11,The Santa Simulation,2012,"Comedy,Romance",21,3805,7.8
The Big Bang Theory,6,12,The Egg Salad Equivalency,2013,"Comedy,Romance",21,4259,8.4
The Big Bang Theory,6,13,The Bakersfield Expedition,2013,"Comedy,Romance",21,4252,8.4
The Big Bang Theory,6,14,The Cooper/Kripke Inversion,2013,"Comedy,Romance",20,3736,7.7
The Big Bang Theory,6,15,The Spoiler Alert Segmentation,2013,"Comedy,Romance",21,3885,8.2
The Big Bang Theory,6,16,The Tangible Affection Proof,2013,"Comedy,Romance",21,3772,7.8
The Big Bang Theory,6,17,The Monster Isolation,2013,"Comedy,Romance",20,3618,7.6
The Big Bang Theory,6,18,The Contractual Obligation Implementation,2013,"Comedy,Romance",20,3701,7.7
The Big Bang Theory,6,19,The Closet Reconfiguration,2013,"Comedy,Romance",20,3935,8.1
The Big Bang Theory,6,20,The Tenure Turbulence,2013,"Comedy,Romance",20,3775,8.0
The Big Bang Theory,6,21,The Closure Alternative,2013,"Comedy,Romance",20,3754,8.0
The Big Bang Theory,6,22,The Proton Resurgence,2013,"Comedy,Romance",21,3887,7.9
The Big Bang Theory,6,23,The Love Spell Potential,2013,"Comedy,Romance",21,3907,8.1
The Big Bang Theory,6,24,The Bon Voyage Reaction,2013,"Comedy,Romance",20,3693,7.7
The Big Bang Theory,7,1,The Hofstadter Insufficiency,2013,"Comedy,Romance",21,4124,7.7
The Big Bang Theory,7,2,The Deception Verification,2013,"Comedy,Romance",21,4066,7.9
The Big Bang Theory,7,3,The Scavenger Vortex,2013,"Comedy,Romance",21,4963,8.7
The Big Bang Theory,7,4,The Raiders Minimization,2013,"Comedy,Romance",21,3771,7.8
The Big Bang Theory,7,5,The Workplace Proximity,2013,"Comedy,Romance",19,3601,7.6
The Big Bang Theory,7,6,The Romance Resonance,2013,"Comedy,Romance",21,4315,8.4
The Big Bang Theory,7,7,The Proton Displacement,2013,"Comedy,Romance",20,3666,7.7
The Big Bang Theory,7,8,The Itchy Brain Simulation,2013,"Comedy,Romance",21,3645,7.5
The Big Bang Theory,7,9,The Thanksgiving Decoupling,2013,"Comedy,Romance",20,5094,8.8
The Big Bang Theory,7,10,The Discovery Dissipation,2013,"Comedy,Romance",20,3433,7.6
The Big Bang Theory,7,11,The Cooper Extraction,2013,"Comedy,Romance",21,3859,8.1
The Big Bang Theory,7,12,The Hesitation Ramification,2014,"Comedy,Romance",21,3497,7.4
The Big Bang Theory,7,13,The Occupation Recalibration,2014,"Comedy,Romance",21,3481,7.5
The Big Bang Theory,7,14,The Convention Conundrum,2014,"Comedy,Romance",21,3805,8.0
The Big Bang Theory,7,15,The Locomotive Manipulation,2014,"Comedy,Romance",20,3958,8.2
The Big Bang Theory,7,16,The Table Polarization,2014,"Comedy,Romance",20,3383,7.6
The Big Bang Theory,7,17,The Friendship Turbulence,2014,"Comedy,Romance",20,3333,7.4
The Big Bang Theory,7,18,The Mommy Observation,2014,"Comedy,Romance",21,3422,7.4
The Big Bang Theory,7,19,The Indecision Amalgamation,2014,"Comedy,Romance",19,3674,8.1
The Big Bang Theory,7,20,The Relationship Diremption,2014,"Comedy,Romance",21,3460,8.0
The Big Bang Theory,7,21,The Anything Can Happen Recurrence,2014,"Comedy,Romance",19,3293,7.5
The Big Bang Theory,7,22,The Proton Transmogrification,2014,"Comedy,Romance",21,3475,7.7
The Big Bang Theory,7,23,The Gorilla Dissolution,2014,"Comedy,Romance",19,3448,7.8
The Big Bang Theory,7,24,The Status Quo Combustion,2014,"Comedy,Romance",21,3542,8.0
The Big Bang Theory,8,1,The Locomotion Interruption,2014,"Comedy,Romance",21,4048,7.2
The Big Bang Theory,8,2,The Junior Professor Solution,2014,"Comedy,Romance",20,3782,7.5
The Big Bang Theory,8,3,The First Pitch Insufficiency,2014,"Comedy,Romance",19,3713,7.0
The Big Bang Theory,8,4,The Hook-up Reverberation,2014,"Comedy,Romance",19,3502,7.2
The Big Bang Theory,8,5,The Focus Attenuation,2014,"Comedy,Romance",19,3611,7.5
The Big Bang Theory,8,6,The Expedition Approximation,2014,"Comedy,Romance",21,3455,7.2
The Big Bang Theory,8,7,The Misinterpretation Agitation,2014,"Comedy,Romance",20,3802,7.7
The Big Bang Theory,8,8,The Prom Equivalency,2014,"Comedy,Romance",20,3805,8.0
The Big Bang Theory,8,9,The Septum Deviation,2014,"Comedy,Romance",20,3393,7.5
The Big Bang Theory,8,10,The Champagne Reflection,2014,"Comedy,Romance",19,3460,7.0
The Big Bang Theory,8,11,The Clean Room Infiltration,2014,"Comedy,Romance",19,3358,7.4
The Big Bang Theory,8,12,The Space Probe Disintegration,2015,"Comedy,Romance",20,3251,7.2
The Big Bang Theory,8,13,The Anxiety Optimization,2015,"Comedy,Romance",20,3250,7.4
The Big Bang Theory,8,14,The Troll Manifestation,2015,"Comedy,Romance",21,3534,8.0
The Big Bang Theory,8,15,The Comic Book Store Regeneration,2015,"Comedy,Romance",20,3617,8.0
The Big Bang Theory,8,16,The Intimacy Acceleration,2015,"Comedy,Romance",20,3396,7.8
The Big Bang Theory,8,17,The Colonization Application,2015,"Comedy,Romance",20,3202,7.5
The Big Bang Theory,8,18,The Leftover Thermalization,2015,"Comedy,Romance",19,3184,7.3
The Big Bang Theory,8,19,The Skywalker Incursion,2015,"Comedy,Romance",21,3196,7.5
The Big Bang Theory,8,20,The Fortification Implementation,2015,"Comedy,Romance",20,3174,7.5
The Big Bang Theory,8,21,The Communication Deterioration,2015,"Comedy,Romance",19,3096,7.0
The Big Bang Theory,8,22,The Graduation Transmission,2015,"Comedy,Romance",19,3156,7.3
The Big Bang Theory,8,23,The Maternal Combustion,2015,"Comedy,Romance",19,3241,7.5
The Big Bang Theory,8,24,The Commitment Determination,2015,"Comedy,Romance",20,3657,7.9
The Big Bang Theory,9,1,The Matrimonial Momentum,2015,"Comedy,Romance",20,4031,6.8
The Big Bang Theory,9,2,The Separation Oscillation,2015,"Comedy,Romance",19,3451,7.3
The Big Bang Theory,9,3,The Bachelor Party Corrosion,2015,"Comedy,Romance",20,3522,7.7
The Big Bang Theory,9,4,The 2003 Approximation,2015,"Comedy,Romance",19,3313,7.4
The Big Bang Theory,9,5,The Perspiration Implementation,2015,"Comedy,Romance",19,3235,7.4
The Big Bang Theory,9,6,The Helium Insufficiency,2015,"Comedy,Romance",19,3304,7.2
The Big Bang Theory,9,7,The Spock Resonance,2015,"Comedy,Romance",19,3408,7.9
The Big Bang Theory,9,8,The Mystery Date Observation,2015,"Comedy,Romance",19,3420,7.9
The Big Bang Theory,9,9,The Platonic Permutation,2015,"Comedy,Romance",21,3377,7.8
The Big Bang Theory,9,10,The Earworm Reverberation,2015,"Comedy,Romance",21,3865,8.3
The Big Bang Theory,9,11,The Opening Night Excitation,2015,"Comedy,Romance",21,5662,9.0
The Big Bang Theory,9,12,The Sales Call Sublimation,2016,"Comedy,Romance",18,3073,7.4
The Big Bang Theory,9,13,The Empathy Optimization,2016,"Comedy,Romance",19,3096,7.4
The Big Bang Theory,9,14,The Meemaw Materialization,2016,"Comedy,Romance",19,3143,7.5
The Big Bang Theory,9,15,The Valentino Submergence,2016,"Comedy,Romance",19,3089,7.5
The Big Bang Theory,9,16,The Positive Negative Reaction,2016,"Comedy,Romance",19,3217,7.4
The Big Bang Theory,9,17,The Celebration Experimentation,2016,"Comedy,Romance",19,3233,7.5
The Big Bang Theory,9,18,The Application Deterioration,2016,"Comedy,Romance",19,3026,7.5
The Big Bang Theory,9,19,The Solder Excursion Diversion,2016,"Comedy,Romance",20,2951,7.4
The Big Bang Theory,9,20,The Big Bear Precipitation,2016,"Comedy,Romance",19,2928,7.4
The Big Bang Theory,9,21,The Viewing Party Combustion,2016,"Comedy,Romance",18,2921,7.4
The Big Bang Theory,9,22,The Fermentation Bifurcation,2016,"Comedy,Romance",20,2859,7.4
The Big Bang Theory,9,23,The Line Substitution Solution,2016,"Comedy,Romance",18,2872,7.4
The Big Bang Theory,9,24,The Convergence Convergence,2016,"Comedy,Romance",20,3243,7.8
The Big Bang Theory,10,1,The Conjugal Conjecture,2016,"Comedy,Romance",21,3795,7.8
The Big Bang Theory,10,2,The Military Miniaturization,2016,"Comedy,Romance",19,3083,7.3
The Big Bang Theory,10,3,The Dependence Transcendence,2016,"Comedy,Romance",20,2973,7.2
The Big Bang Theory,10,4,The Cohabitation Experimentation,2016,"Comedy,Romance",20,3239,7.9
The Big Bang Theory,10,5,The Hot Tub Contamination,2016,"Comedy,Romance",20,2931,7.4
The Big Bang Theory,10,6,The Fetal Kick Catalyst,2016,"Comedy,Romance",18,2986,7.4
The Big Bang Theory,10,7,The Veracity Elasticity,2016,"Comedy,Romance",21,3170,7.9
The Big Bang Theory,10,8,The Brain Bowl Incubation,2016,"Comedy,Romance",18,3282,8.0
The Big Bang Theory,10,9,The Geology Elevation,2016,"Comedy,Romance",19,2883,7.4
The Big Bang Theory,10,10,The Property Division Collision,2016,"Comedy,Romance",19,2882,7.3
The Big Bang Theory,10,11,The Birthday Synchronicity,2016,"Comedy,Romance",20,2938,7.5
The Big Bang Theory,10,12,The Holiday Summation,2017,"Comedy,Romance",21,2957,7.3
The Big Bang Theory,10,13,The Romance Recalibration,2017,"Comedy,Romance",19,2834,6.9
The Big Bang Theory,10,14,The Emotion Detection Automation,2017,"Comedy,Romance",19,2785,7.2
The Big Bang Theory,10,15,The Locomotion Reverberation,2017,"Comedy,Romance",20,2747,7.3
The Big Bang Theory,10,16,The Allowance Evaporation,2017,"Comedy,Romance",18,2654,7.1
The Big Bang Theory,10,17,The Comic-Con Conundrum,2017,"Comedy,Romance",19,2704,7.4
The Big Bang Theory,10,18,The Escape Hatch Identification,2017,"Comedy,Romance",20,2660,7.1
The Big Bang Theory,10,19,The Collaboration Fluctuation,2017,"Comedy,Romance",18,2708,7.1
The Big Bang Theory,10,20,The Recollection Dissipation,2017,"Comedy,Romance",19,2678,7.2
The Big Bang Theory,10,21,The Separation Agitation,2017,"Comedy,Romance",20,2719,7.2
The Big Bang Theory,10,22,The Cognition Regeneration,2017,"Comedy,Romance",20,2669,6.8
The Big Bang Theory,10,23,The Gyroscopic Collapse,2017,"Comedy,Romance",19,2629,7.1
The Big Bang Theory,10,24,The Long Distance Dissonance,2017,"Comedy,Romance",19,3697,8.5
The Big Bang Theory,11,1,The Proposal Proposal,2017,"Comedy,Romance",21,3258,7.5
The Big Bang Theory,11,2,The Retraction Reaction,2017,"Comedy,Romance",21,2908,7.2
The Big Bang Theory,11,3,The Relaxation Integration,2017,"Comedy,Romance",20,2763,7.0
The Big Bang Theory,11,4,The Explosion Implosion,2017,"Comedy,Romance",21,2699,7.1
The Big Bang Theory,11,5,The Collaboration Contamination,2017,"Comedy,Romance",19,2726,7.3
The Big Bang Theory,11,6,The Proton Regeneration,2017,"Comedy,Romance",21,2691,7.2
The Big Bang Theory,11,7,The Geology Methodology,2017,"Comedy,Romance",19,2716,7.4
The Big Bang Theory,11,8,The Tesla Recoil,2017,"Comedy,Romance",19,2623,7.1
The Big Bang Theory,11,9,The Bitcoin Entanglement,2017,"Comedy,Romance",19,2853,7.7
The Big Bang Theory,11,10,The Confidence Erosion,2017,"Comedy,Romance",21,2643,7.3
The Big Bang Theory,11,11,The Celebration Reverberation,2017,"Comedy,Romance",19,2578,7.1
The Big Bang Theory,11,12,The Matrimonial Metric,2018,"Comedy,Romance",20,2627,7.4
The Big Bang Theory,11,13,The Solo Oscillation,2018,"Comedy,Romance",21,2609,7.2
The Big Bang Theory,11,14,The Separation Triangulation,2018,"Comedy,Romance",19,2657,7.2
The Big Bang Theory,11,15,The Novelization Correlation,2018,"Comedy,Romance",21,2598,7.4
The Big Bang Theory,11,16,The Neonatal Nomenclature,2018,"Comedy,Romance",19,2524,7.1
The Big Bang Theory,11,17,The Athenaeum Allocation,2018,"Comedy,Romance",20,2541,6.8
The Big Bang Theory,11,18,The Gates Excitation,2018,"Comedy,Romance",20,2577,7.1
The Big Bang Theory,11,19,The Tenant Disassociation,2018,"Comedy,Romance",21,2538,7.2
The Big Bang Theory,11,20,The Reclusive Potential,2018,"Comedy,Romance",21,2536,7.2
The Big Bang Theory,11,21,The Comet Polarization,2018,"Comedy,Romance",21,2555,7.4
The Big Bang Theory,11,22,The Monetary Insufficiency,2018,"Comedy,Romance",19,2482,7.2
The Big Bang Theory,11,23,The Sibling Realignment,2018,"Comedy,Romance",20,2681,7.7
The Big Bang Theory,11,24,The Bow Tie Asymmetry,2018,"Comedy,Romance",22,4507,9.0
The Big Bang Theory,12,1,The Conjugal Configuration,2018,"Comedy,Romance",20,2978,7.2
The Big Bang Theory,12,2,The Wedding Gift Wormhole,2018,"Comedy,Romance",21,2857,7.6
The Big Bang Theory,12,3,The Procreation Calculation,2018,"Comedy,Romance",20,2733,7.2
The Big Bang Theory,12,4,The Tam Turbulence,2018,"Comedy,Romance",19,2641,7.0
The Big Bang Theory,12,5,The Planetarium Collision,2018,"Comedy,Romance",19,2644,6.8
The Big Bang Theory,12,6,The Imitation Perturbation,2018,"Comedy,Romance",19,3230,8.2
The Big Bang Theory,12,7,The Grant Allocation Derivation,2018,"Comedy,Romance",19,2609,7.3
The Big Bang Theory,12,8,The Consummation Deviation,2018,"Comedy,Romance",22,2665,7.3
The Big Bang Theory,12,9,The Citation Negation,2018,"Comedy,Romance",20,2628,7.2
The Big Bang Theory,12,10,The VCR Illumination,2018,"Comedy,Romance",20,2727,7.5
The Big Bang Theory,12,11,The Paintball Scattering,2019,"Comedy,Romance",19,2586,7.3
The Big Bang Theory,12,12,The Propagation Proposition,2019,"Comedy,Romance",20,2525,7.1
The Big Bang Theory,12,13,The Confirmation Polarization,2019,"Comedy,Romance",20,2550,7.1
The Big Bang Theory,12,14,The Meteorite Manifestation,2019,"Comedy,Romance",19,2534,7.1
The Big Bang Theory,12,15,The Donation Oscillation,2019,"Comedy,Romance",21,2610,7.4
The Big Bang Theory,12,16,The D & D Vortex,2019,"Comedy,Romance",20,2882,7.9
The Big Bang Theory,12,17,The Conference Valuation,2019,"Comedy,Romance",19,2520,7.1
The Big Bang Theory,12,18,The Laureate Accumulation,2019,"Comedy,Romance",21,2498,7.1
The Big Bang Theory,12,19,The Inspiration Deprivation,2019,"Comedy,Romance",20,2540,7.0
The Big Bang Theory,12,20,The Decision Reverberation,2019,"Comedy,Romance",19,2493,7.1
The Big Bang Theory,12,21,The Plagiarism Schism,2019,"Comedy,Romance",19,2570,7.2
The Big Bang Theory,12,22,The Maternal Conclusion,2019,"Comedy,Romance",20,3111,7.9
The Big Bang Theory,12,23,The Change Constant,2019,"Comedy,Romance",19,5349,9.0
The Big Bang Theory,12,24,The Stockholm Syndrome,2019,"Comedy,Romance",23,11181,9.5
The Blacklist,1,1,Pilot,2013,"Crime,Drama,Mystery",45,5662,8.2
The Blacklist,1,2,The Freelancer (No. 145),2013,"Crime,Drama,Mystery",41,4117,7.9
The Blacklist,1,3,Wujing (No. 84),2013,"Crime,Drama,Mystery",42,3652,7.6
The Blacklist,1,4,The Stewmaker (No. 161),2013,"Crime,Drama,Mystery",41,3700,8.1
The Blacklist,1,5,The Courier (No. 85),2013,"Crime,Drama,Mystery",43,3331,7.7
The Blacklist,1,6,Gina Zanetakos (No. 152),2013,"Crime,Drama,Mystery",42,3152,7.7
The Blacklist,1,7,Frederick Barnes (No. 47),2013,"Crime,Drama,Mystery",43,3075,7.6
The Blacklist,1,8,General Ludd (No. 109),2013,"Crime,Drama,Mystery",42,3003,7.7
The Blacklist,1,9,Anslo Garrick (No. 16),2013,"Crime,Drama,Mystery",42,4051,8.9
The Blacklist,1,10,Anslo Garrick (No. 16): Conclusion,2013,"Crime,Drama,Mystery",42,3580,8.7
The Blacklist,1,11,The Good Samaritan (No. 106),2014,"Crime,Drama,Mystery",43,3000,8.3
The Blacklist,1,12,The Alchemist (No. 101),2014,"Crime,Drama,Mystery",43,2728,7.8
The Blacklist,1,13,The Cyprus Agency (No. 64),2014,"Crime,Drama,Mystery",43,2727,8.0
The Blacklist,1,14,Madeline Pratt (No. 73),2014,"Crime,Drama,Mystery",42,2705,7.7
The Blacklist,1,15,The Judge (No. 57),2014,"Crime,Drama,Mystery",42,2681,7.8
The Blacklist,1,16,Mako Tanida (No. 83),2014,"Crime,Drama,Mystery",42,2676,8.0
The Blacklist,1,17,Ivan (No. 88),2014,"Crime,Drama,Mystery",43,2633,7.8
The Blacklist,1,18,Milton Bobbit (No. 135),2014,"Crime,Drama,Mystery",42,2557,8.1
The Blacklist,1,19,The Pavlovich Brothers (Nos. 119-122),2014,"Crime,Drama,Mystery",43,2609,8.3
The Blacklist,1,20,The Kingmaker (No. 42),2014,"Crime,Drama,Mystery",42,2503,7.9
The Blacklist,1,21,Berlin (No. 8),2014,"Crime,Drama,Mystery",42,2651,8.4
The Blacklist,1,22,Berlin (No. 8): Conclusion,2014,"Crime,Drama,Mystery",43,3128,8.7
The Blacklist,2,1,Lord Baltimore (No. 104),2014,"Crime,Drama,Mystery",42,2771,8.1
The Blacklist,2,2,Monarch Douglas Bank (No. 112),2014,"Crime,Drama,Mystery",43,2390,7.8
The Blacklist,2,3,Dr. James Covington (No. 89),2014,"Crime,Drama,Mystery",43,2284,7.8
The Blacklist,2,4,Dr. Linus Creel (No. 82),2014,"Crime,Drama,Mystery",43,2245,7.8
The Blacklist,2,5,The Front (No. 74),2014,"Crime,Drama,Mystery",44,2287,7.5
The Blacklist,2,6,The Mombasa Cartel (No. 114),2014,"Crime,Drama,Mystery",43,2332,7.9
The Blacklist,2,7,The Scimitar (No. 22),2014,"Crime,Drama,Mystery",43,2231,8.0
The Blacklist,2,8,The Decembrist (No. 12),2014,"Crime,Drama,Mystery",43,2372,8.5
The Blacklist,2,9,Luther Braxton (No. 21),2015,"Crime,Drama,Mystery",43,2764,8.7
The Blacklist,2,10,Luther Braxton (No. 21): Conclusion,2015,"Crime,Drama,Mystery",42,2428,8.6
The Blacklist,2,11,Ruslan Denisov (No. 67),2015,"Crime,Drama,Mystery",43,2076,7.5
The Blacklist,2,12,The Kenyon Family (No. 71),2015,"Crime,Drama,Mystery",43,2096,7.4
The Blacklist,2,13,The Deer Hunter (No. 93),2015,"Crime,Drama,Mystery",42,2035,7.6
The Blacklist,2,14,T. Earl King VI (No. 94),2015,"Crime,Drama,Mystery",43,2133,8.0
The Blacklist,2,15,The Major (No. 75),2015,"Crime,Drama,Mystery",42,2341,6.9
The Blacklist,2,16,Tom Keen (No. 7),2015,"Crime,Drama,Mystery",42,2246,8.3
The Blacklist,2,17,The Longevity Initiative (No. 97),2015,"Crime,Drama,Mystery",43,1966,7.7
The Blacklist,2,18,Vanessa Cruz (No. 117),2015,"Crime,Drama,Mystery",43,2127,8.0
The Blacklist,2,19,Leonard Caul (No. 62),2015,"Crime,Drama,Mystery",43,2422,8.8
The Blacklist,2,20,Quon Zhang (No. 87),2015,"Crime,Drama,Mystery",43,1935,7.8
The Blacklist,2,21,Karakurt (No. 55),2015,"Crime,Drama,Mystery",43,2222,8.7
The Blacklist,2,22,Tom Connolly (No. 11),2015,"Crime,Drama,Mystery",43,2939,9.1
The Blacklist,3,1,The Troll Farmer (No. 38),2015,"Crime,Drama,Mystery",43,2684,8.8
The Blacklist,3,2,Marvin Gerard (No. 80),2015,"Crime,Drama,Mystery",43,2313,8.6
The Blacklist,3,3,Eli Matchett (No. 72),2015,"Crime,Drama,Mystery",44,2021,8.1
The Blacklist,3,4,The Djinn (No. 43),2015,"Crime,Drama,Mystery",44,2027,8.0
The Blacklist,3,5,Arioch Cain (No. 50),2015,"Crime,Drama,Mystery",43,2030,8.2
The Blacklist,3,6,Sir Crispin Crandall (No. 86),2015,"Crime,Drama,Mystery",43,2024,8.4
The Blacklist,3,7,Zal Bin Hasaan (No. 31),2015,"Crime,Drama,Mystery",42,1991,8.1
The Blacklist,3,8,Kings of the Highway (No. 108),2015,"Crime,Drama,Mystery",43,2065,7.9
The Blacklist,3,9,The Director (No. 24),2016,"Crime,Drama,Mystery",43,2843,9.1
The Blacklist,3,10,The Director (No. 24): Conclusion,2016,"Crime,Drama,Mystery",43,3061,9.2
The Blacklist,3,11,Mr. Gregory Devry (No. 95),2016,"Crime,Drama,Mystery",43,2062,8.5
The Blacklist,3,12,The Vehm (No. 132),2016,"Crime,Drama,Mystery",43,1829,7.4
The Blacklist,3,13,Alistair Pitt (No. 103),2016,"Crime,Drama,Mystery",43,1856,7.5
The Blacklist,3,14,Lady Ambrosia (No. 77),2016,"Crime,Drama,Mystery",43,1839,7.6
The Blacklist,3,15,Drexel (No. 113),2016,"Crime,Drama,Mystery",43,1767,7.5
The Blacklist,3,16,The Caretaker (No. 78),2016,"Crime,Drama,Mystery",43,1746,7.4
The Blacklist,3,17,Mr. Solomon (No. 32),2016,"Crime,Drama,Mystery",43,2022,8.0
The Blacklist,3,18,Mr. Solomon (No. 32): Conclusion,2016,"Crime,Drama,Mystery",43,2748,8.9
The Blacklist,3,19,Cape May,2016,"Crime,Drama,Mystery",43,2535,7.8
The Blacklist,3,20,The Artax Network (No. 41),2016,"Crime,Drama,Mystery",43,1795,7.7
The Blacklist,3,21,Susan Hargrave (No. 18),2016,"Crime,Drama,Mystery",42,1751,8.1
The Blacklist,3,22,Alexander Kirk (No. 14),2016,"Crime,Drama,Mystery",43,1875,8.5
The Blacklist,3,23,Alexander Kirk (No. 14): Conclusion,2016,"Crime,Drama,Mystery",43,2403,8.9
The Blacklist,4,1,Esteban (No. 79),2016,"Crime,Drama,Mystery",42,1835,8.0
The Blacklist,4,2,Mato (No. 66),2016,"Crime,Drama,Mystery",43,1705,7.8
The Blacklist,4,3,Miles McGrath (No. 65),2016,"Crime,Drama,Mystery",43,1585,7.6
The Blacklist,4,4,Gaia (No. 81),2016,"Crime,Drama,Mystery",43,1590,7.2
The Blacklist,4,5,The Lindquist Concern (No. 105),2016,"Crime,Drama,Mystery",43,1536,7.6
The Blacklist,4,6,The Thrushes (No. 53),2016,"Crime,Drama,Mystery",43,1560,8.0
The Blacklist,4,7,Dr. Adrian Shaw (No. 98),2016,"Crime,Drama,Mystery",43,1528,8.0
The Blacklist,4,8,Dr. Adrian Shaw (No. 98): Conclusion,2016,"Crime,Drama,Mystery",43,1613,8.3
The Blacklist,4,9,Lipet's Seafood Company (No. 111),2017,"Crime,Drama,Mystery",43,1535,7.3
The Blacklist,4,10,The Forecaster (No. 163),2017,"Crime,Drama,Mystery",43,1475,7.4
The Blacklist,4,11,The Harem (No. 102),2017,"Crime,Drama,Mystery",43,1535,7.4
The Blacklist,4,12,Natalie Luca (No. 184),2017,"Crime,Drama,Mystery",43,1487,7.5
The Blacklist,4,13,Isabella Stone (No. 34),2017,"Crime,Drama,Mystery",43,1440,7.7
The Blacklist,4,14,The Architect (No. 107),2017,"Crime,Drama,Mystery",43,1447,7.6
The Blacklist,4,15,The Apothecary (No. 59),2017,"Crime,Drama,Mystery",43,1711,8.5
The Blacklist,4,16,Dembe Zuma (No. 10),2017,"Crime,Drama,Mystery",42,1684,8.7
The Blacklist,4,17,Requiem,2017,"Crime,Drama,Mystery",43,2337,9.0
The Blacklist,4,18,Philomena (No. 61),2017,"Crime,Drama,Mystery",43,1424,7.7
The Blacklist,4,19,Dr. Bogdan Krilov (No. 29),2017,"Crime,Drama,Mystery",43,1405,7.7
The Blacklist,4,20,The Debt Collector (No. 46),2017,"Crime,Drama,Mystery",43,1421,8.1
The Blacklist,4,21,Mr. Kaplan (No. 4),2017,"Crime,Drama,Mystery",43,1513,8.4
The Blacklist,4,22,Mr. Kaplan (No. 4): Conclusion,2017,"Crime,Drama,Mystery",43,2030,9.0
The Blacklist,5,1,Smokey Putnum (No. 30),2017,"Crime,Drama,Mystery",43,1668,8.0
The Blacklist,5,2,Greyson Blaise (No. 37),2017,"Crime,Drama,Mystery",43,1593,8.1
The Blacklist,5,3,Miss Rebecca Thrall (No. 76),2017,"Crime,Drama,Mystery",43,1416,7.6
The Blacklist,5,4,The Endling (No. 44),2017,"Crime,Drama,Mystery",43,1407,7.7
The Blacklist,5,5,Ilyas Surkov (No. 54),2017,"Crime,Drama,Mystery",43,1360,7.6
The Blacklist,5,6,The Travel Agency (No. 90),2017,"Crime,Drama,Mystery",43,1413,7.5
The Blacklist,5,7,The Kilgannon Corporation (No. 48),2017,"Crime,Drama,Mystery",43,1467,7.9
The Blacklist,5,8,Ian Garvey (No. 13),2017,"Crime,Drama,Mystery",43,3336,9.2
The Blacklist,5,9,Ruin,2018,"Crime,Drama,Mystery",43,1819,8.5
